#OTU ID,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,Taxonomy,Taxon,Taxon Level,Trophic Mode,Guild,Confidence Ranking,Growth Morphology,Trait,Notes,Citation/Source
38,77,18,15,127,181,79,1089,464,17,15,0,25,0,11,16,43,49,19,0,0,0,9,123,38,129,76,90,534,520,185,3796,1764,51,32,52,52,0,0,0,199,"US|0.0000|FJ235868|SH210311.07FU;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales",-,-,-,-,-,-,-,Unassigned,-
55,149,76,33,153,19,52,2030,157,29,153,419,104,8,188,614,238,401,121,116,37,128,66,573,215,83,313,157,476,21,49,649,105,22,75,858,43,36,100,84,456,GDL|100.0|KU536864|SH190868.07FU;,-,-,-,-,-,-,-,Unassigned,-
47,0,172,6,184,17,0,333,461,54,27,0,29,276,134,233,56,20,44,184,21,27,0,66,0,0,769,54,214,0,95,452,56,214,0,0,959,2381,33,1347,60,US|1.0000|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
41,64,191,87,129,29,918,409,2932,443,46,154,63,314,148,428,132,188,309,222,150,14,8,278,26,0,32,220,0,0,109,57,416,81,0,27,34,0,17,0,29,"US|0.8868|None;k:Alveolata,p:Ciliophora",-,-,-,-,-,-,-,Unassigned,-
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,217,0,52,0,70,0,4074,0,169,0,0,0,0,0,0,0,0,0,0,0,843,0,73,2722,180,"US|0.8919|KT219612|SH195852.07FU;k:Fungi,p:Rozellomycota",-,-,-,-,-,-,-,Unassigned,-
64,89,666,30,467,203,262,104,100,99,80,161,56,112,54,174,246,609,431,29,138,226,59,546,109,75,510,63,595,136,546,202,157,116,60,358,157,5,40,28,340,"SS|0.9800|KP160300|SH019644.07FU;k:Rhizaria,p:Cercozoa",-,-,-,-,-,-,-,Unassigned,-
122,0,124,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7283,0,0,0,0,0,39,0,0,30,0,0,0,0,35,"US|0.7726|None;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes",-,-,-,-,-,-,-,Unassigned,-
101,399,65,16,263,42,1268,70,93,136,43,47,30,24,238,84,285,56,134,10,69,103,61,72,60,122,89,48,603,34,1363,75,104,185,58,52,98,94,73,433,351,"US|0.8998|KF359648|SH456930.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
53,206,164,3,86,20,107,151,73,47,16,470,37,0,43,306,111,989,79,15,76,0,112,235,122,28,51,0,36,35,29,740,93,27,0,127,162,232,2210,78,72,"US|0.8822|KT219900|SH195852.07FU;k:Fungi,p:Rozellomycota",-,-,-,-,-,-,-,Unassigned,-
91,150,78,43,62,44,53,325,89,17,22,29,150,106,100,104,159,61,423,70,15,59,26,201,904,289,158,69,65,56,105,1330,179,57,83,97,72,68,399,156,582,"GSL|100.0|KJ706274|SH206550.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Naganishia",-,-,-,-,-,-,-,Unassigned,-
73,58,686,5,23,239,15,252,90,686,198,383,179,14,26,10,25,33,19,98,305,5,8,53,10,41,883,8,21,178,16,255,105,797,247,577,403,3,0,0,40,"US|0.7632|MF569530|SH220112.07FU;k:Fungi,p:Neocallimastigomycota",-,-,-,-,-,-,-,Unassigned,-
60,27,427,220,1324,2170,21,19,583,54,140,13,0,0,158,15,29,780,14,8,16,0,0,108,0,0,64,61,196,218,0,0,63,0,0,0,0,0,0,0,0,US|1.0000|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
107,0,112,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,55,6128,0,0,0,0,0,43,35,0,0,0,0,0,0,43,US|0.9998|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
323,16,69,7,103,90,0,19,58,91,1605,98,26,36,0,85,13,41,7,11,506,83,63,59,0,25,153,20,97,140,0,28,73,161,1001,194,1262,0,99,0,20,"US|0.8810|None;k:Protista,p:Bacillariophyta",-,-,-,-,-,-,-,Unassigned,-
65,106,1786,10,42,3121,73,63,73,57,41,75,0,23,51,51,92,68,76,16,69,25,18,0,0,0,96,0,0,161,0,0,0,0,0,0,0,0,0,0,0,US|0.9998|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
66,0,0,62,52,12,0,0,108,0,183,0,9,0,0,0,0,291,0,0,0,0,0,2239,0,16,117,694,270,243,0,12,281,33,1167,23,13,0,0,0,17,US|1.0000|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
90,86,191,59,54,73,459,884,630,53,62,184,70,570,223,137,350,115,226,149,44,33,20,23,18,0,80,19,11,14,104,210,168,28,17,57,36,20,13,35,70,"GSL|100.0|AJ853455|SH190018.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Piskurozymaceae,g:Solicoccozyma,s:Solicoccozyma phenolica",-,-,-,-,-,-,-,Unassigned,-
2111,23,0,0,0,27,0,35,19,0,175,21,13,15,0,0,0,20,13,0,3445,51,0,66,0,0,0,0,0,0,0,1445,0,0,0,0,222,0,0,0,0,SS|1.0000|MF569495|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
57,0,0,0,0,0,0,0,0,0,200,0,15,0,0,0,0,358,0,0,0,0,0,2375,0,0,105,146,304,217,0,13,293,46,1250,20,20,0,0,0,29,"US|0.7340|None;k:Fungi,p:Ascomycota,c:Sordariomycetes",-,-,-,-,-,-,-,Unassigned,-
114,0,64,44,0,0,0,46,164,0,0,95,20,218,11,0,19,0,704,9,0,0,0,20,93,22,664,976,18,14,0,360,80,22,128,1353,18,0,0,0,60,"GS|99.6|MF571183|SH220112.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes",-,-,-,-,-,-,-,Unassigned,-
58,31,32,10,17,26,28,30,3150,0,315,15,13,27,18,31,50,190,143,63,232,0,11,22,0,0,0,0,0,0,34,0,270,0,0,0,290,0,0,0,0,"US|0.8925|None;k:Fungi,p:Rozellomycota",-,-,-,-,-,-,-,Unassigned,-
59,10,288,3,0,0,8,26,132,0,5,16,11,0,3,0,20,10,31,4,5,83,37,190,53,250,122,437,34,38,180,671,275,86,106,729,126,6,158,54,681,US|0.9998|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
62,0,40,0,0,21,27,31,30,0,20,0,0,0,36,4348,24,30,34,15,105,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,GS|100.0|MF569701|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
129,41,16,25,0,18,20,54,609,3338,17,32,0,37,37,35,53,20,27,88,21,13,9,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,"US|0.7632|UDB027235|SH176394.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
92,0,0,0,0,0,0,0,204,0,0,43,97,0,356,0,126,0,0,0,0,0,0,69,30,44,51,47,92,0,58,26,721,148,43,174,0,1365,85,86,437,GS|98.0|KU537245|SH190868.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
71,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,0,"US|0.8290|JX383946|SH526048.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
93,0,27,0,11,0,0,106,0,23,0,0,25,0,0,0,0,0,0,0,11,0,27,0,15,30,34,6,24,0,19,2785,19,308,14,26,139,0,0,0,30,GS|97.6|KF618062|SH018049.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
106,14,51,7,23,61,19,20,58,35,28,43,61,113,15,65,82,83,28,10,113,25,14,246,59,29,156,41,91,55,73,133,178,112,125,169,649,11,82,96,282,"US|0.8355|HM162157|SH471273.07FU;k:Rhizaria,p:Cercozoa",-,-,-,-,-,-,-,Unassigned,-
96,78,98,106,91,18,66,40,62,114,15,43,26,25,50,175,190,135,101,18,30,62,67,196,127,84,91,96,91,8,52,30,43,67,16,66,36,30,162,506,196,"US|0.8904|HM162157|SH471273.07FU;k:Rhizaria,p:Cercozoa",-,-,-,-,-,-,-,Unassigned,-
125,0,0,0,0,0,0,112,0,0,0,0,14,0,25,0,13,0,0,0,0,0,0,14,0,16,16,0,0,0,16,2653,14,13,27,19,95,301,0,0,150,"US|0.8363|EF596001|SH000210.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
72,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,131,0,0,0,27,0,16,0,3138,GS|100.0|KC457123|SH203793.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1027,34,10,4,19,0,32,707,48,14,20,127,33,8,11,79,167,86,19,11,27,49,93,434,6,9,13,46,24,0,18,211,110,8,18,315,149,4,224,38,112,"US|0.8817|MF569823|SH220112.07FU;k:Alveolata,p:Ciliophora",-,-,-,-,-,-,-,Unassigned,-
77,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,15,0,0,0,23,23,2885,57,9,21,15,0,23,37,38,21,24,20,0,0,0,46,US|0.9998|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
146,27,22,171,56,62,9,50,67,19,25,21,621,16,16,34,35,11,21,153,13,0,20,39,0,0,21,24,14,10,0,1475,12,9,110,55,10,0,0,0,31,"GS|99.1|KT160843|SH492119.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales",-,-,-,-,-,-,-,Unassigned,-
74,0,38,3,0,0,0,0,0,0,0,120,17,0,0,23,10,0,23,0,18,0,0,0,140,24,86,19,14,0,49,134,26,33,19,2001,272,0,138,0,28,GDL|99.3|KU537762|SH190868.07FU;,-,-,-,-,-,-,-,Unassigned,-
79,58,39,58,180,23,229,118,378,240,65,97,33,130,218,336,228,157,155,123,68,10,7,19,6,0,0,9,22,0,26,15,46,30,11,9,8,9,6,6,32,US|1.0000|MF570480|SH220112.07FU;k:Chromista,-,-,-,-,-,-,-,Unassigned,-
82,1970,47,32,67,9,75,59,40,134,37,30,0,36,62,64,97,61,69,52,12,12,5,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US|0.9999|DQ900965|SH200393.07FU;k:Chromista,-,-,-,-,-,-,-,Unassigned,-
193,0,59,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,2759,10,0,0,0,0,16,16,0,18,18,0,0,0,22,US|0.9999|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
117,864,9,0,68,0,0,0,0,113,0,7,8,0,0,0,9,0,7,0,0,0,0,0,0,52,0,0,1789,0,0,0,0,24,0,0,0,0,0,0,0,"US|0.0000|FJ827718|SH222295.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
86,26,11,6,0,9,82,49,0,62,3,99,19,9,11,24,15,4,4,3,18,9,22,25,10,71,70,39,13,61,315,201,72,380,16,757,191,12,14,11,95,US|1.0000|KC965715|SH472561.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
111,473,10,0,8,0,109,6,0,0,6,10,34,9,14,14,0,0,89,16,0,0,6,17,523,57,43,20,29,10,1171,27,32,17,18,27,17,0,0,0,23,"GSL|100.0|JX135771|SH200070.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
144,31,289,37,131,5,12,45,30,30,39,88,41,27,121,7,18,13,25,17,19,78,94,69,40,280,73,12,17,38,73,55,208,88,11,371,70,9,51,5,74,GDL|99.2|MF571151|SH220112.07FU;,-,-,-,-,-,-,-,Unassigned,-
98,45,30,7,17,22,18,126,22,50,30,23,0,0,43,1946,27,22,29,21,25,0,11,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,71,0,0,"GS|98.4|GU316349|SH221298.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
346,0,0,5,171,0,32,7,6,0,0,0,8,0,0,0,0,0,11,0,0,0,0,29,20,33,16,57,996,98,191,529,280,12,10,20,22,0,0,0,45,"US|0.0000|FJ235868|SH210311.07FU;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales",-,-,-,-,-,-,-,Unassigned,-
80,0,0,0,16,0,0,0,0,0,0,0,9,0,3,17,0,24,14,0,0,0,48,825,186,7,14,8,401,11,50,10,7,76,9,7,60,3,696,5,16,US|0.9997|KF359648|SH456930.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
130,0,7,0,74,0,0,0,0,0,0,18,30,0,0,0,0,29,33,0,0,0,0,31,49,15,26,48,1985,0,34,15,13,12,0,21,17,0,0,0,18,"GS|98.8|DQ421184|SH210121.07FU;k:Fungi,p:Chytridiomycota",-,-,-,-,-,-,-,Unassigned,-
138,0,190,0,449,10,5,6,43,8,0,0,3,0,35,14,10,25,443,5,396,0,0,491,13,0,18,2,28,122,0,0,5,4,0,4,22,4,8,0,0,US|0.9998|None;k:Chromista,-,-,-,-,-,-,-,Unassigned,-
115,30,23,2,64,10,27,10,19,0,82,16,44,8,18,11,15,100,6,40,10,0,0,38,11,101,181,13,35,12,97,46,28,21,1016,47,64,0,0,0,57,"GS|98.0|FJ237234|SH223423.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
185,0,9,9,10,0,8,14,285,1724,6,12,0,15,13,11,15,0,7,55,7,7,3,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,US|1.0000|UDB027235|SH176394.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
260,9,7,8,7,0,0,19,281,1705,11,12,0,16,7,10,13,0,9,37,0,0,5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,US|1.0000|UDB027235|SH176394.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1045,41,41,43,233,4,86,12,26,128,142,63,82,12,112,64,104,55,70,50,3,4,1,36,29,10,41,55,227,0,40,3,37,115,64,52,2,9,6,6,61,US|0.9999|MF570742|SH220112.07FU;k:Chromista,-,-,-,-,-,-,-,Unassigned,-
613,40,223,7,39,103,56,25,98,17,67,55,106,27,167,95,14,17,18,289,18,26,5,8,0,69,35,3,18,22,74,60,36,12,184,21,30,27,7,3,12,"GS|98.8|HM589323|SH194487.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes",-,-,-,-,-,-,-,Unassigned,-
148,0,0,0,16,0,0,0,0,0,0,0,6,0,0,12,0,23,14,0,0,0,34,709,121,6,13,8,334,10,37,8,10,59,6,0,73,4,574,4,13,US|0.9998|KF359648|SH456930.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
97,19,0,0,48,0,0,0,0,53,0,0,72,0,0,0,5,0,0,129,6,0,2,0,6,17,15,7,1090,9,6,16,7,487,0,10,61,4,5,0,16,"GS|100.0|KU536400|SH190868.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales",-,-,-,-,-,-,-,Unassigned,-
132,0,14,2,7,0,0,8,7,0,650,990,8,10,0,7,19,7,10,0,6,7,3,0,0,0,0,0,0,0,0,0,0,0,25,187,8,4,0,0,68,"US|0.8709|KC191758|SH478882.07FU;k:Plantae,p:Chlorophyta",-,-,-,-,-,-,-,Unassigned,-
105,12,8,0,0,13,0,0,12,12,0,13,0,0,10,1883,12,0,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,US|0.9810|MF569185|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
150,13,37,0,8,11,8,0,0,11,47,0,15,0,222,0,8,0,0,0,0,0,0,0,0,35,126,0,18,10,19,17,45,22,227,31,32,934,41,21,25,"GS|100.0|GQ924001|SH198127.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales",-,-,-,-,-,-,-,Unassigned,-
108,13,8,15,7,7,7,14,234,1470,0,10,0,12,8,15,19,9,13,52,14,6,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,US|1.0000|UDB027235|SH176394.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1252,0,0,0,18,0,0,0,0,0,0,0,0,0,0,17,0,18,13,0,0,0,31,618,110,5,17,7,295,7,23,10,10,61,0,8,68,6,570,7,18,"US|0.8935|KF359648|SH456930.07FU;k:Fungi,p:Rozellomycota",-,-,-,-,-,-,-,Unassigned,-
113,11,52,19,19,4,17,3,5,7,249,40,7,4,167,7,19,29,5,4,53,5,7,63,9,8,98,64,62,7,26,8,15,15,455,88,120,17,0,0,25,GS|100.0|MF571487|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
177,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,17,8,0,0,19,690,989,0,6,0,0,0,23,"US|0.8719|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
992,1084,37,24,47,5,47,31,16,82,44,18,0,12,37,45,78,33,34,28,0,5,5,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US|0.9999|AY704749|SH186778.07FU;k:Chromista,-,-,-,-,-,-,-,Unassigned,-
118,39,32,5,13,20,28,31,11,22,20,22,0,15,37,1291,14,12,28,15,25,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,"GS|99.1|KJ826940|SH465649.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales",-,-,-,-,-,-,-,Unassigned,-
